flare;radio_flux_10.7cm;sesc_sunspot_number;sunspot_area;goes15_xray_bkgd_flux;mwl_alpha;mwl_beta;mwl_gamma;mwl_beta_gamma;mwl_delta;mwl_beta_delta;mwl_beta_gamma_delta;mwl_gamma_delta
0;-0.9508961;-0.97879386;-0.87731078;-0.58971481;0;1;0;0;0;0;0;0
0;-0.9746827;-1.00888763;-0.89449853;-0.58971481;0;1;0;0;0;0;0;0
0;-0.9984693;-1.1744034;-0.91168629;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9984693;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-1.0222559;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-1.0222559;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9984693;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9746827;-1.00888763;-0.89449853;-0.58399616;0;0;0;0;0;0;0;0
0;-0.9271094;-0.96374697;-0.84293526;-0.56684022;1;0;0;0;0;0;0;0
0;-0.8795362;-0.73804366;-0.80855975;-0.56255123;0;1;0;0;0;0;0;0
0;-0.9033228;-0.67785611;-0.77418424;-0.55397326;0;1;0;0;0;0;0;0
0;-0.8795362;-0.63271545;-0.79137199;-0.55397326;0;1;0;0;0;0;0;0
0;-0.9033228;-0.8132781;-0.84293526;-0.55683258;0;1;0;0;0;0;0;0
0;-0.9033228;-0.84337187;-0.87731078;-0.55826225;1;1;0;0;0;0;0;0
0;-0.8557496;-0.90355942;-0.82574751;-0.5525436;1;0;0;0;0;0;0;0
0;-0.7843897;-0.66280922;-0.79137199;-0.54253597;0;1;0;0;0;0;0;0
0;-0.8557496;-0.70794989;-0.60230667;-0.52966901;1;1;0;0;0;0;0;0
0;-0.8557496;-0.60262167;-0.70543321;-0.53395799;0;1;0;0;0;0;0;0
0;-0.8795362;-0.97879386;-0.86012302;-0.54539529;1;1;0;0;0;0;0;0
0;-0.8795362;-1.1744034;-0.91168629;-0.55969191;0;1;0;0;0;0;0;0
0;-0.8557496;-1.1744034;-0.91168629;-0.57398853;0;0;0;0;0;0;0;0
0;-0.7606031;-1.00888763;-0.70543321;-0.432452;0;0;0;0;0;0;0;0
1;-0.64167;-0.9336532;-0.70543321;-0.26089258;1;0;0;0;0;0;0;0
1;-0.5465236;-0.78318432;0.13676688;-0.17511287;0;1;0;0;0;0;0;0
1;-0.3562306;-0.692903;0.48052202;-0.37526553;0;0;0;1;0;0;0;0
0;-0.4989503;-0.30168393;0.36020772;-0.46104524;0;0;0;1;0;0;0;0
0;-0.332444;-0.24149638;0.32583221;-0.44674862;0;0;0;1;0;0;0;0
1;-0.332444;-0.40701214;0.27426893;-0.28948582;0;0;0;1;0;0;0;0
0;-0.3086574;-0.39196525;0.20551791;-0.37526553;0;0;0;1;0;0;0;0
0;-0.4513771;-0.3317777;0.29145669;-0.432452;0;1;0;1;0;0;0;0
0;-0.4751637;-0.49729346;0.10239137;-0.46390456;1;1;0;1;0;0;0;0
0;-0.5227369;-0.63271545;0.11957912;-0.48677915;0;1;0;0;0;0;0;0
0;-0.5940968;-0.64776234;-0.20698826;-0.51251307;0;1;0;1;0;0;0;0
0;-0.6654566;-0.72299677;-0.36167807;-0.5039351;0;1;0;0;0;0;0;0
0;-0.831963;-0.58757479;-0.5507434;-0.50822408;0;1;0;0;0;0;0;0
0;-0.8081764;-0.72299677;-0.77418424;-0.4924978;1;1;0;0;0;0;0;0
0;-0.8081764;-0.78318432;-0.79137199;-0.5225207;0;1;0;0;0;0;0;0
0;-0.7843897;-0.76813744;-0.73980872;-0.53824698;1;1;0;0;0;0;0;0
0;-0.7130299;-0.76813744;-0.75699648;-0.53681732;0;1;0;0;0;0;0;0
1;-0.4751637;-0.31673081;-0.49918013;-0.41815539;0;1;0;0;0;0;0;0
0;-0.4038038;0.01430071;-0.24136377;-0.23229935;0;1;0;1;0;0;0;0
1;-0.2135109;0.30019157;0.32583221;-0.08933316;0;1;0;0;0;0;1;0
0;-0.332444;-0.04588684;0.03364034;-0.2751892;1;1;0;0;0;0;1;0
0;-0.4751637;0.19486336;0.08520361;-0.44674862;0;1;0;1;0;0;0;0
0;-0.5465236;0.10458203;-0.1898005;-0.47677152;1;1;0;1;0;0;0;0
0;-0.6178834;-0.30168393;-0.4304291;-0.49392746;1;1;0;1;0;0;0;0
0;-0.6178834;-0.84337187;-0.67105769;-0.50822408;0;1;0;1;0;0;0;0
0;-0.5940968;-0.40701214;-0.53355564;-0.46104524;1;0;0;0;0;0;0;0
0;-0.6178834;-0.25654326;-0.4304291;-0.44674862;1;1;0;0;0;0;0;0
0;-0.5703102;-0.34682459;-0.3101148;-0.40385877;1;1;0;0;0;0;0;0
0;-0.5227369;-0.40701214;-0.32730256;-0.37526553;0;1;0;0;0;0;0;0
0;-0.64167;-0.55748101;-0.44761685;-0.49678679;1;1;0;0;0;0;0;0
0;-0.64167;-0.16626194;-0.32730256;-0.5225207;1;1;0;0;0;0;0;0
0;-0.5940968;-0.34682459;-0.32730256;-0.51823171;1;1;0;0;0;0;0;0
0;-0.6654566;-0.46719969;-0.29292704;-0.54396563;0;1;0;0;0;0;0;0
0;-0.6892433;-0.46719969;-0.32730256;-0.53681732;0;1;0;0;0;0;0;0
0;-0.7130299;-0.49729346;-0.49918013;-0.55111394;0;1;0;0;0;0;0;0
0;-0.6892433;-0.49729346;-0.44761685;-0.5411063;0;1;0;1;0;0;0;0
0;-0.5940968;-0.22644949;-0.24136377;-0.51680205;0;1;0;0;0;0;0;0
0;-0.64167;-0.37691836;-0.27573929;-0.52538002;0;1;0;0;0;0;0;0
0;-0.6654566;-0.49729346;-0.46480461;-0.53252833;1;1;0;0;0;0;0;0
0;-0.64167;-0.01579307;-0.4304291;-0.44674862;1;1;0;0;0;0;0;0
0;-0.5227369;-0.46719969;-0.41324134;-0.37526553;1;1;0;1;0;0;0;0
0;-0.5465236;-0.12112128;-0.32730256;-0.38956215;1;1;0;1;0;0;0;0
0;-0.5465236;-0.01579307;-0.39605358;-0.44674862;1;1;0;0;0;0;0;0
0;-0.5227369;0.17981647;-0.15542499;-0.432452;1;1;0;0;0;0;0;0
0;-0.5465236;-0.00074618;-0.3101148;-0.46104524;0;1;0;0;0;0;0;0
0;-0.6178834;-0.25654326;-0.51636788;-0.47105287;1;1;0;0;0;0;0;0
0;-0.5940968;-0.01579307;-0.32730256;-0.47105287;1;1;0;0;0;0;0;0
0;-0.5940968;-0.16626194;-0.46480461;-0.47820118;1;1;0;0;0;0;0;0
0;-0.6654566;-0.24149638;-0.48199237;-0.51108341;1;1;0;0;0;0;0;0
0;-0.6654566;-0.55748101;-0.56793115;-0.52109104;1;1;0;0;0;0;0;0
0;-0.7130299;-0.61766856;-0.61949442;-0.53395799;1;1;0;0;0;0;0;0
0;-0.7130299;-0.58757479;-0.70543321;-0.5525436;1;0;0;0;0;0;0;0
0;-0.7368165;-0.79823121;-0.70543321;-0.55397326;1;1;0;0;0;0;0;0
0;-0.7606031;-0.82832499;-0.75699648;-0.55683258;1;0;0;0;0;0;0;0
0;-0.7843897;-0.8132781;-0.80855975;-0.56398089;1;0;0;0;0;0;0;0
0;-0.8557496;-1.00888763;-0.82574751;-0.57398853;1;1;0;0;0;0;0;0
0;-0.8795362;-1.00888763;-0.84293526;-0.58399616;1;0;0;0;0;0;0;0
0;-0.8795362;-1.00888763;-0.86012302;-0.58971481;1;0;0;0;0;0;0;0
0;-0.8795362;-1.00888763;-0.87731078;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9033228;-0.99384075;-0.87731078;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9033228;-0.99384075;-0.87731078;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9033228;-1.1744034;-0.91168629;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9033228;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.8081764;-0.692903;-0.79137199;-0.57970717;0;0;0;0;0;0;0;0
0;-0.7368165;-0.54243412;-0.68824545;-0.56112157;0;1;0;0;0;0;0;0
0;-0.7606031;-0.63271545;-0.68824545;-0.56112157;0;1;0;0;0;0;0;0
0;-0.6892433;-0.42205903;-0.63668218;-0.56255123;0;1;0;0;0;0;0;0
0;-0.6178834;-0.4521528;-0.58511891;-0.52538002;0;1;0;0;0;0;0;0
0;-0.5703102;-0.67785611;-0.61949442;-0.53252833;1;1;0;0;0;0;0;0
0;-0.4989503;-0.75309055;-0.56793115;-0.46390456;1;1;0;0;0;0;0;0
0;-0.5227369;-0.27159015;-0.46480461;-0.4924978;0;1;0;0;0;0;0;0
0;-0.5465236;-0.07598061;-0.44761685;-0.51537239;1;0;0;0;0;0;1;0
0;-0.5227369;-0.24149638;-0.32730256;-0.46104524;1;1;0;1;0;0;0;0
0;-0.6178834;-0.54243412;-0.5507434;-0.48677915;1;0;0;1;0;0;0;0
0;-0.6654566;-0.8132781;-0.68824545;-0.49821645;1;1;0;0;0;0;0;0
0;-0.7368165;-0.73804366;-0.72262097;-0.51108341;0;1;0;0;0;0;0;0
0;-0.831963;-1.00888763;-0.86012302;-0.50965374;0;1;0;0;0;0;0;0
0;-0.831963;-1.1744034;-0.91168629;-0.53824698;1;0;0;0;0;0;0;0
0;-0.8557496;-1.1744034;-0.91168629;-0.58685548;0;0;0;0;0;0;0;0
0;-0.8795362;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.8795362;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9033228;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.8557496;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9033228;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9508961;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9746827;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9746827;-0.99384075;-0.89449853;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9508961;-0.8132781;-0.87731078;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9508961;-0.97879386;-0.87731078;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9271094;-1.00888763;-0.86012302;-0.58971481;0;1;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9033228;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.8557496;-0.94870009;-0.86012302;-0.58542582;0;0;0;0;0;0;0;0
0;-0.8557496;-0.76813744;-0.82574751;-0.58399616;0;1;0;0;0;0;0;0
0;-0.8557496;-0.82832499;-0.87731078;-0.58399616;1;1;0;0;0;0;0;0
0;-0.8557496;-1.1744034;-0.91168629;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9033228;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9508961;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.57398853;0;0;0;0;0;0;0;0
0;-0.9033228;-1.1744034;-0.91168629;-0.57398853;0;0;0;0;0;0;0;0
0;-0.9033228;-1.00888763;-0.89449853;-0.58399616;0;0;0;0;0;0;0;0
0;-0.9033228;-1.00888763;-0.87731078;-0.58542582;1;0;0;0;0;0;0;0
0;-0.9033228;-1.1744034;-0.91168629;-0.58542582;1;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9508961;-0.97879386;-0.89449853;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9746827;-0.75309055;-0.87731078;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9746827;-0.76813744;-0.87731078;-0.58971481;1;1;0;0;0;0;0;0
0;-0.9746827;-0.79823121;-0.86012302;-0.58971481;1;0;0;0;0;0;0;0
0;-1.0222559;-0.8132781;-0.86012302;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9984693;-0.99384075;-0.89449853;-0.58971481;1;0;0;0;0;0;0;0
0;-1.0222559;-0.99384075;-0.89449853;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9746827;-1.1744034;-0.91168629;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9984693;-0.90355942;-0.87731078;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9984693;-0.96374697;-0.87731078;-0.58971481;0;1;0;0;0;0;0;0
0;-0.9746827;-0.66280922;-0.86012302;-0.58971481;0;1;0;0;0;0;0;0
0;-0.9746827;-0.84337187;-0.86012302;-0.58971481;1;1;0;0;0;0;0;0
0;-1.0222559;-0.84337187;-0.87731078;-0.58685548;1;0;0;0;0;0;0;0
0;-1.0222559;-0.8132781;-0.86012302;-0.58971481;1;0;0;0;0;0;0;0
0;-1.0222559;-0.76813744;-0.86012302;-0.58971481;1;0;0;0;0;0;0;0
0;-0.9508961;-0.5725279;-0.73980872;-0.5825665;1;1;0;0;0;0;0;0
0;-0.9033228;-0.67785611;-0.68824545;-0.56112157;1;1;0;0;0;0;0;0
0;-0.9033228;-0.58757479;-0.70543321;-0.55826225;0;0;0;1;0;0;0;0
0;-0.9271094;-0.43710591;-0.68824545;-0.53824698;0;0;0;1;0;0;0;0
0;-0.9033228;-0.63271545;-0.77418424;-0.54253597;0;1;0;1;0;0;0;0
0;-0.9271094;-0.51234035;-0.72262097;-0.54539529;0;1;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.55826225;0;1;0;0;0;0;0;0
0;-0.9746827;-1.1744034;-0.91168629;-0.57827751;0;0;0;0;0;0;0;0
0;-0.9746827;-1.1744034;-0.91168629;-0.58828514;0;0;0;0;0;0;0;0
0;-0.8557496;-1.00888763;-0.87731078;-0.50965374;0;0;0;0;0;0;0;0
0;-0.7843897;-0.70794989;-0.56793115;-0.51680205;1;0;0;0;0;0;0;0
0;-0.7368165;-0.64776234;-0.5507434;-0.51108341;1;1;0;0;0;0;0;0
0;-0.6892433;-0.58757479;-0.34449031;-0.50679442;1;0;0;1;0;0;0;0
0;-0.6654566;-0.58757479;-0.36167807;-0.54682495;1;1;0;0;0;0;0;0
0;-0.5703102;-0.15121505;-0.0694862;-0.54682495;1;0;0;0;0;0;1;0
0;-0.3562306;0.01430071;0.03364034;-0.54682495;1;1;0;0;0;0;1;0
0;-0.3562306;-0.24149638;0.54927304;-0.54682495;0;1;0;1;0;0;1;0
0;-0.3800172;0.1497227;0.5664608;-0.54682495;0;1;0;1;0;0;0;0
1;-0.3800172;0.40551978;0.46333426;-0.54682495;0;1;0;1;0;0;0;0
0;-0.4751637;-0.19635571;-0.13823723;-0.54682495;0;1;0;1;0;0;0;0
0;-0.5703102;-0.31673081;-0.25855153;-0.54682495;0;1;0;0;0;0;0;0
0;-0.6178834;-0.48224658;-0.70543321;-0.54682495;0;1;0;0;0;0;0;0
0;-0.6178834;-0.12112128;-0.5507434;-0.54682495;1;1;0;0;0;0;0;0
0;-0.5940968;-0.07598061;-0.53355564;-0.54682495;1;1;0;0;0;0;0;0
0;-0.8081764;0.01430071;-0.51636788;-0.54682495;1;1;0;0;0;0;0;0
0;-0.831963;-0.13616816;-0.63668218;-0.54682495;1;1;0;0;0;0;0;0
0;-0.8557496;-0.24149638;-0.72262097;-0.54682495;1;1;0;0;0;0;0;0
0;-0.8795362;-0.49729346;-0.67105769;-0.54682495;1;1;0;0;0;0;0;0
0;-0.9033228;-0.49729346;-0.75699648;-0.54682495;1;1;0;0;0;0;0;0
0;-0.8795362;-0.4521528;-0.82574751;-0.54682495;0;1;0;0;0;0;0;0
0;-0.9746827;-0.48224658;-0.86012302;-0.54682495;1;1;0;0;0;0;0;0
0;-0.9271094;-0.60262167;-0.84293526;-0.54682495;1;0;0;0;0;0;0;0
0;-0.8557496;-0.72299677;-0.79137199;-0.54682495;1;1;0;0;0;0;0;0
0;-0.8557496;-0.96374697;-0.86012302;-0.54682495;1;1;0;0;0;0;0;0
0;-0.7843897;-0.94870009;-0.89449853;-0.54682495;0;1;0;0;0;0;0;0
0;-0.6654566;-0.8132781;-0.44761685;-0.54682495;0;1;0;0;0;0;0;0
0;-0.5227369;-0.60262167;0.08520361;-0.54682495;1;1;0;0;0;0;0;0
0;-0.4751637;-0.67785611;0.22270566;-0.54682495;1;0;0;1;0;0;0;0
1;-0.3562306;-0.27159015;0.46333426;-0.54682495;0;1;0;0;0;0;1;0
1;-0.332444;-0.22644949;0.03364034;-0.54682495;1;0;0;1;0;0;0;0
0;-0.3562306;-0.15121505;0.10239137;-0.54682495;1;0;0;1;0;0;0;0
0;-0.332444;-0.2114026;-0.24136377;-0.54682495;1;1;0;1;0;0;0;0
0;-0.3562306;-0.24149638;-0.10386172;-0.54682495;0;1;0;1;0;0;0;0
0;-0.5227369;-0.40701214;-0.41324134;-0.54682495;0;1;0;1;0;0;0;0
0;-0.6178834;-0.30168393;-0.41324134;-0.54682495;0;1;0;1;0;0;0;0
0;-0.6178834;-0.39196525;-0.32730256;-0.54682495;0;1;0;0;0;0;0;0
0;-0.5465236;-0.42205903;-0.3101148;-0.54682495;1;1;0;0;0;0;0;0
0;-0.6654566;-0.25654326;-0.5507434;-0.54682495;1;1;0;0;0;0;0;0
0;-0.6654566;-0.13616816;-0.63668218;-0.54682495;1;1;0;0;0;0;0;0
0;-0.6892433;-0.2114026;-0.63668218;-0.54682495;1;1;0;0;0;0;0;0
0;-0.7130299;-0.37691836;-0.5507434;-0.54682495;1;1;0;0;0;0;0;0
0;-0.7606031;-0.3317777;-0.60230667;-0.54682495;1;1;0;0;0;0;0;0
0;-0.8795362;-0.76813744;-0.68824545;-0.54682495;1;1;0;0;0;0;0;0
0;-0.9271094;-0.63271545;-0.72262097;-0.54682495;1;1;0;0;0;0;0;0
0;-0.9271094;-0.60262167;-0.86012302;-0.54682495;1;1;0;0;0;0;0;0
0;-0.9746827;-0.8132781;-0.86012302;-0.54682495;1;1;0;0;0;0;0;0
0;-1.0222559;-1.00888763;-0.86012302;-0.54682495;1;1;0;0;0;0;0;0
0;-1.0222559;-1.1744034;-0.91168629;-0.54682495;1;0;0;0;0;0;0;0
0;-1.0222559;-1.1744034;-0.91168629;-0.54682495;0;0;0;0;0;0;0;0
0;-1.0222559;-1.1744034;-0.91168629;-0.54682495;0;0;0;0;0;0;0;0
0;-0.9984693;-1.1744034;-0.91168629;-0.54682495;0;0;0;0;0;0;0;0
0;-0.9508961;-0.94870009;-0.87731078;-0.54682495;0;0;0;0;0;0;0;0
0;-0.9271094;-0.73804366;-0.68824545;-0.54682495;0;1;0;0;0;0;0;0
0;-0.8795362;-0.72299677;-0.72262097;-0.54682495;0;1;0;0;0;0;0;0
0;-0.7606031;-0.692903;-0.73980872;-0.54682495;0;1;0;0;0;0;0;0
0;-0.7368165;-0.4521528;-0.72262097;-0.54682495;0;1;0;0;0;0;0;0
0;-0.7368165;-0.51234035;-0.60230667;-0.54682495;0;1;0;0;0;0;0;0
0;-0.7368165;-0.67785611;-0.73980872;-0.54682495;0;1;0;0;0;0;0;0
0;-0.7843897;-0.40701214;-0.56793115;-0.54682495;0;1;0;0;0;0;0;0
0;-0.7606031;-0.13616816;-0.51636788;-0.54682495;0;1;0;0;0;0;0;0
0;-0.7130299;-0.00074618;-0.56793115;-0.54682495;0;1;0;0;0;0;0;0
0;-0.8081764;-0.36187148;-0.75699648;-0.54682495;0;1;0;0;0;0;0;0
0;-0.831963;-0.40701214;-0.68824545;-0.54682495;1;1;0;0;0;0;0;0
0;-0.8795362;-0.51234035;-0.80855975;-0.54682495;1;1;0;0;0;0;0;0
0;-0.9033228;-1.00888763;-0.86012302;-0.54682495;1;0;0;0;0;0;0;0
0;-0.9508961;-1.1744034;-0.91168629;-0.54682495;1;0;0;0;0;0;0;0
0;-0.9271094;-1.1744034;-0.91168629;-0.5411063;0;0;0;0;0;0;0;0
0;-0.9271094;-0.91860631;-0.51636788;-0.5411063;0;0;0;0;0;0;0;0
0;-0.8795362;-0.82832499;-0.51636788;-0.55826225;0;1;0;0;0;0;0;0
0;-0.8795362;-0.63271545;-0.4304291;-0.55969191;0;0;0;1;0;0;0;0
0;-0.7606031;-0.4521528;-0.37886583;-0.51823171;0;1;0;0;0;0;0;0
0;-0.831963;-0.16626194;-0.24136377;-0.52966901;0;1;0;0;0;1;0;0
0;-0.8795362;-0.54243412;-0.29292704;-0.55397326;0;1;0;1;0;0;0;0
0;-0.9271094;-0.48224658;-0.39605358;-0.55826225;0;1;0;1;0;0;0;0
0;-0.9746827;-0.48224658;-0.61949442;-0.57398853;0;0;0;1;0;0;0;0
0;-0.9746827;-0.692903;-0.70543321;-0.57398853;1;1;0;1;0;0;0;0
0;-0.9033228;-0.82832499;-0.70543321;-0.56541056;0;1;0;0;0;0;0;0
0;-0.9508961;-0.64776234;-0.70543321;-0.5525436;1;0;0;0;0;0;0;0
0;-0.9271094;-1.00888763;-0.77418424;-0.47105287;1;0;0;0;0;0;0;0
0;-0.9508961;-1.1744034;-0.91168629;-0.52966901;1;0;0;0;0;0;0;0
0;-0.9984693;-0.54243412;-0.79137199;-0.58113684;0;0;0;0;0;0;0;0
0;-0.9984693;-0.82832499;-0.87731078;-0.58399616;1;1;0;0;0;0;0;0
0;-0.9984693;-0.85841876;-0.84293526;-0.58971481;0;1;0;0;0;0;0;0
0;-0.9984693;-0.87346565;-0.82574751;-0.58971481;0;1;0;0;0;0;0;0
0;-0.9984693;-0.88851254;-0.72262097;-0.58971481;0;1;0;0;0;0;0;0
0;-1.0222559;-1.1744034;-0.91168629;-0.58971481;0;1;0;0;0;0;0;0
0;-1.0222559;-1.1744034;-0.91168629;-0.58971481;0;0;0;0;0;0;0;0
0;-0.9746827;-1.1744034;-0.91168629;-0.56541056;0;0;0;0;0;0;0;0
0;-0.9746827;-0.97879386;-0.80855975;-0.55683258;0;0;0;0;0;0;0;0
0;-0.9271094;-0.96374697;-0.77418424;-0.55540292;0;1;0;0;0;0;0;0
0;-0.8557496;-0.67785611;-0.79137199;-0.52538002;0;1;0;0;0;0;0;0
0;-0.7368165;-0.60262167;-0.46480461;-0.51108341;0;0;0;1;0;0;0;0
0;-0.6892433;-0.64776234;-0.34449031;-0.4924978;1;0;0;1;0;0;0;0
0;-0.6892433;-0.60262167;-0.24136377;-0.50107577;0;1;0;1;0;0;0;0
0;-0.6892433;-0.63271545;-0.49918013;-0.41815539;0;1;0;0;0;0;0;0
0;-0.6654566;-0.66280922;-0.37886583;-0.41815539;0;1;0;0;0;0;0;0
0;-0.6892433;-0.60262167;-0.25855153;-0.41815539;1;1;0;0;0;0;0;0
0;-0.64167;-0.5725279;-0.27573929;-0.41815539;0;1;0;0;0;0;0;0
0;-0.7130299;-0.75309055;-0.01792293;-0.41815539;0;1;0;0;0;0;0;0
1;-0.7130299;-0.66280922;-0.01792293;-0.41815539;0;1;0;0;0;0;0;0
0;-0.831963;-0.64776234;-0.08667396;-0.41815539;0;1;0;0;0;0;1;0
0;-0.9033228;-0.66280922;-0.1898005;-0.41815539;0;1;0;0;0;0;1;0
0;-0.9508961;-0.67785611;-0.39605358;-0.41815539;0;1;0;0;0;0;1;0
0;-0.9984693;-0.90355942;-0.86012302;-0.41815539;1;1;0;0;0;0;0;0
0;-1.0460425;-0.97879386;-0.87731078;-0.41815539;0;1;0;0;0;0;0;0
0;-1.0460425;-0.99384075;-0.89449853;-0.41815539;0;1;0;0;0;0;0;0
0;-1.0698292;-1.00888763;-0.90996752;-0.41815539;0;1;0;0;0;0;0;0
0;-1.0460425;-0.94870009;-0.84293526;-0.41815539;1;0;0;0;0;0;0;0
0;-1.0698292;-0.91860631;-0.82574751;-0.41815539;0;1;0;0;0;0;0;0
0;-1.0460425;-0.87346565;-0.84293526;-0.41815539;0;1;0;0;0;0;0;0
0;-1.0460425;-0.82832499;-0.84293526;-0.41815539;0;1;0;0;0;0;0;0
0;-1.0460425;-0.78318432;-0.75699648;-0.41815539;0;1;0;0;0;0;0;0
0;-1.0460425;-0.8132781;-0.75699648;-0.41815539;0;1;0;0;0;0;0;0
0;-1.0222559;-0.96374697;-0.87731078;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9984693;-0.99384075;-0.89449853;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9746827;-1.1744034;-0.84293526;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9033228;-0.85841876;-0.68824545;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9033228;-0.88851254;-0.72262097;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9271094;-0.9336532;-0.73980872;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9508961;-0.87346565;-0.73980872;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9746827;-0.82832499;-0.79137199;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9984693;-0.91860631;-0.79137199;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9984693;-0.88851254;-0.77418424;-0.41815539;0;1;0;0;0;0;0;0
0;-0.9746827;-0.82832499;-0.84293526;-0.41815539;0;1;0;0;0;0;0;0
0;-1.0222559;-0.79823121;-0.86012302;-0.41815539;1;1;0;0;0;0;0;0
0;-0.9984693;-1.00888763;-0.89449853;-0.41815539;1;1;0;0;0;0;0;0
0;-1.0222559;-0.84337187;-0.82574751;-0.41815539;1;0;0;0;0;0;0;0
0;-1.0460425;-0.82832499;-0.80855975;-0.41815539;1;1;0;0;0;0;0;0
0;-1.0698292;-1.1744034;-0.91168629;-0.41815539;1;1;0;0;0;0;0;0
0;-1.0698292;-1.1744034;-0.91168629;-0.41815539;0;0;0;0;0;0;0;0
0;-1.0698292;-1.1744034;-0.91168629;-0.41815539;0;0;0;0;0;0;0;0
0;-1.0698292;-1.1744034;-0.91168629;-0.41815539;0;0;0;0;0;0;0;0
0;-1.0460425;-0.99384075;-0.84293526;-0.41815539;0;0;0;0;0;0;0;0
0;-0.9746827;-0.79823121;-0.72262097;-0.41815539;0;1;0;0;0;0;0;0
0;-0.831963;-0.61766856;-0.37886583;-0.41815539;1;1;0;0;0;0;0;0
0;-0.7368165;-0.58757479;0.20551791;-0.41815539;0;1;0;1;0;0;0;0
0;-0.7130299;-0.76813744;0.37739548;-0.41815539;0;1;0;1;0;0;0;0
0;-0.6892433;-0.78318432;0.25708118;-0.41815539;0;0;0;1;0;0;0;0
0;-0.6892433;-0.49729346;0.29145669;-0.41815539;0;0;0;1;0;0;0;0
0;-0.6892433;-0.692903;0.29145669;-0.41815539;1;0;0;1;0;0;0;0
0;-0.6892433;-0.73804366;0.11957912;-0.41815539;0;0;0;1;0;0;0;0
0;-0.6892433;-0.78318432;0.10239137;-0.48963848;0;0;0;1;0;0;0;0
0;-0.6178834;-0.73804366;0.10239137;-0.49392746;0;0;0;1;0;0;0;0
0;-0.6178834;-0.85841876;0.01645258;-0.41815539;0;0;0;1;0;0;0;0
0;-0.64167;-0.94870009;-0.01792293;-0.33237568;0;1;0;0;0;0;0;0
