flare;radio_flux_10.7cm;sesc_sunspot_number;sunspot_area;goes15_xray_bkgd_flux;mwl_alpha;mwl_beta;mwl_gamma;mwl_beta_gamma;mwl_delta;mwl_beta_delta;mwl_beta_gamma_delta;mwl_gamma_delta
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;11;30;0.00000001;0;0;0;0;0;0;0;0
0;71;12;30;0.00000001;1;0;0;0;0;0;0;0
0;75;11;0;0.000000051;1;0;0;0;0;0;0;0
1;79;41;340;0.0000001;1;0;0;0;0;0;0;0
1;83;45;520;0.000000099;0;1;0;0;0;0;0;0
1;87;58;570;0.000000083;1;1;0;0;0;0;1;0
1;86;58;490;0.0000001;0;1;0;0;0;0;1;0
0;81;63;440;0.00000008;1;0;0;0;0;0;1;0
0;85;47;290;0.00000008;0;1;0;0;0;0;1;0
0;86;59;300;0.00000007;0;1;0;1;0;0;0;0
0;84;51;250;0.00000007;1;1;0;1;0;0;0;0
1;79;19;150;0.000000042;1;1;0;0;0;0;0;0
0;76;14;130;0.000000025;0;1;0;0;0;0;0;0
0;73;13;80;0.000000021;0;1;0;0;0;0;0;0
0;70;12;80;0.000000016;0;1;0;0;0;0;0;0
0;71;12;70;0.000000013;1;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;1;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;11;110;0.00000001;0;0;0;0;0;0;0;0
0;71;11;110;0.00000001;1;0;0;0;0;0;0;0
0;73;15;180;0.00000001;1;0;0;0;0;0;0;0
0;75;27;220;0.00000001;0;1;0;0;0;0;0;0
0;75;29;190;0.00000001;0;1;0;0;0;0;0;0
0;74;36;240;0.00000001;0;1;0;0;0;0;0;0
0;74;30;150;0.00000001;1;1;0;0;0;0;0;0
0;73;13;90;0.00000001;1;1;0;0;0;0;0;0
0;72;12;90;0.00000001;0;1;0;0;0;0;0;0
0;72;13;100;0.00000001;1;0;0;0;0;0;0;0
0;72;24;120;0.00000001;1;0;0;0;0;0;0;0
0;71;12;50;0.00000001;1;0;0;0;0;0;0;0
0;73;23;110;0.000000017;1;0;0;0;0;0;0;0
0;75;16;150;0.000000069;1;0;0;0;0;0;0;0
0;77;20;260;0.0000001;0;1;0;0;0;0;0;0
0;78;25;530;0.000000063;0;0;0;1;0;0;0;0
0;79;28;370;0.000000024;0;0;0;1;0;0;0;0
0;77;25;430;0.000000012;0;1;0;0;0;0;0;0
0;78;38;350;0.000000011;0;1;0;0;0;0;0;0
0;76;41;250;0.00000001;0;1;0;0;0;0;0;0
0;75;41;320;0.000000013;0;1;0;0;0;0;0;0
0;73;30;260;0.00000001;0;1;0;0;0;0;0;0
0;72;17;240;0.00000001;1;1;0;0;0;0;0;0
0;70;13;210;0.00000001;0;1;0;0;0;0;0;0
0;68;12;110;0.00000001;0;1;0;0;0;0;0;0
0;67;0;0;0.00000001;1;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;13;30;0.00000001;0;0;0;0;0;0;0;0
0;69;14;40;0.00000001;0;1;0;0;0;0;0;0
0;69;13;10;0.00000001;0;1;0;0;0;0;0;0
0;68;11;10;0.00000001;0;1;0;0;0;0;0;0
0;68;0;0;0.00000001;1;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;11;10;0.00000001;0;0;0;0;0;0;0;0
0;69;11;30;0.00000001;1;0;0;0;0;0;0;0
0;69;11;10;0.00000001;1;0;0;0;0;0;0;0
0;70;16;30;0.00000001;1;0;0;0;0;0;0;0
0;69;13;20;0.00000001;0;1;0;0;0;0;0;0
0;69;25;90;0.00000001;1;0;0;0;0;0;0;0
0;67;14;40;0.00000001;1;1;0;0;0;0;0;0
0;68;14;30;0.00000001;0;1;0;0;0;0;0;0
0;68;13;20;0.00000001;0;1;0;0;0;0;0;0
0;68;11;10;0.00000001;0;1;0;0;0;0;0;0
0;68;13;20;0.00000001;1;0;0;0;0;0;0;0
0;69;14;20;0.00000001;0;1;0;0;0;0;0;0
0;68;0;0;0.00000001;0;1;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;11;90;0.00000001;0;0;0;0;0;0;0;0
0;70;12;100;0.00000001;1;0;0;0;0;0;0;0
0;71;12;100;0.00000001;1;0;0;0;0;0;0;0
0;72;12;90;0.00000001;1;0;0;0;0;0;0;0
0;72;14;110;0.00000001;1;0;0;0;0;0;0;0
0;70;13;80;0.00000001;0;1;0;0;0;0;0;0
0;69;12;100;0.00000001;1;0;0;0;0;0;0;0
0;70;14;110;0.00000001;1;0;0;0;0;0;0;0
0;70;13;100;0.00000001;0;1;0;0;0;0;0;0
0;72;15;90;0.00000001;0;1;0;0;0;0;0;0
0;71;14;120;0.00000001;1;0;0;0;0;0;0;0
0;71;26;80;0.00000001;0;1;0;0;0;0;0;0
0;69;14;30;0.00000001;1;1;0;0;0;0;0;0
0;68;15;30;0.00000001;0;1;0;0;0;0;0;0
0;68;14;20;0.00000001;0;1;0;0;0;0;0;0
0;68;15;30;0.00000001;0;1;0;0;0;0;0;0
0;67;12;10;0.00000001;0;1;0;0;0;0;0;0
0;67;0;0;0.00000001;0;1;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;15;40;0.00000001;0;0;0;0;0;0;0;0
0;68;16;50;0.00000001;0;1;0;0;0;0;0;0
0;65;17;40;0.00000001;0;1;0;0;0;0;0;0
0;68;12;20;0.00000001;0;1;0;0;0;0;0;0
0;66;0;0;0.00000001;0;1;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;15;60;0.00000001;0;0;0;0;0;0;0;0
0;68;13;20;0.00000001;0;1;0;0;0;0;0;0
0;68;0;0;0.00000001;0;1;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;11;10;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;1;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;13;20;0.00000001;0;0;0;0;0;0;0;0
0;70;13;40;0.00000001;0;1;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;1;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;15;20;0.00000001;0;0;0;0;0;0;0;0
0;71;12;10;0.00000001;0;1;0;0;0;0;0;0
0;72;11;10;0.00000001;0;1;0;0;0;0;0;0
0;71;0;0;0.00000001;1;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;13;30;0.00000001;0;0;0;0;0;0;0;0
0;73;26;40;0.00000001;0;1;0;0;0;0;0;0
0;73;13;30;0.00000001;0;1;0;0;0;0;0;0
0;74;13;30;0.00000001;0;1;0;0;0;0;0;0
0;75;13;20;0.00000001;0;1;0;0;0;0;0;0
0;78;29;80;0.000000013;0;1;0;0;0;0;0;0
0;82;24;90;0.000000017;0;1;0;0;0;0;0;0
0;87;36;210;0.000000032;0;1;0;0;0;0;0;0
0;89;42;300;0.000000057;0;1;0;0;0;0;0;0
0;87;43;310;0.00000006;1;1;0;0;0;0;0;0
0;93;44;240;0.00000007;1;0;0;1;0;0;0;0
0;94;39;200;0.000000071;0;0;0;1;0;0;0;0
0;94;39;340;0.00000011;0;0;0;1;0;0;0;0
0;92;35;290;0.000000084;0;0;0;0;0;0;1;0
0;89;39;340;0.000000073;0;1;0;0;0;0;0;0
0;82;28;240;0.000000075;0;1;0;0;0;0;0;0
0;80;14;100;0.0000001;0;0;0;1;0;0;0;0
0;77;14;120;0.00000011;0;1;0;0;0;0;0;0
0;75;0;0;0.00000004;0;1;0;0;0;0;0;0
0;73;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;73;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;73;0;0;0.00000001;0;0;0;0;0;0;0;0
0;75;0;0;0.00000001;0;0;0;0;0;0;0;0
0;77;0;0;0.000000062;0;0;0;0;0;0;0;0
0;79;11;30;0.00000001;0;0;0;0;0;0;0;0
0;80;13;30;0;1;0;0;0;0;0;0;0
0;79;13;20;0.00000001;0;1;0;0;0;0;0;0
0;79;26;30;0.00000001;1;0;0;0;0;0;0;0
0;80;12;20;0.00000001;1;1;0;0;0;0;0;0
0;79;12;20;0.00000001;0;1;0;0;0;0;0;0
1;78;14;20;0;1;0;0;0;0;0;0;0
0;76;16;20;0.00000001;0;1;0;0;0;0;0;0
0;77;0;0;0.00000001;1;0;0;0;0;0;0;0
0;76;0;0;0.00000001;0;0;0;0;0;0;0;0
0;76;0;0;0.00000001;0;0;0;0;0;0;0;0
0;76;0;0;0.00000001;0;0;0;0;0;0;0;0
0;75;0;0;0.00000001;0;0;0;0;0;0;0;0
0;75;0;0;0.00000001;0;0;0;0;0;0;0;0
0;74;0;0;0.00000001;0;0;0;0;0;0;0;0
0;73;0;0;0.00000001;0;0;0;0;0;0;0;0
0;74;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;73;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;13;20;0.00000001;0;0;0;0;0;0;0;0
0;73;14;60;0.00000001;0;1;0;0;0;0;0;0
0;72;15;50;0.00000001;0;1;0;0;0;0;0;0
0;71;19;30;0.00000001;0;1;0;0;0;0;0;0
0;71;16;20;0.00000001;0;1;0;0;0;0;0;0
0;71;14;10;0.00000001;0;1;0;0;0;0;0;0
0;71;14;10;0.00000001;0;1;0;0;0;0;0;0
0;71;0;0;0.00000001;0;1;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;73;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;12;20;0.00000001;0;0;0;0;0;0;0;0
0;71;13;30;0.00000001;1;0;0;0;0;0;0;0
0;71;12;30;0.00000001;0;1;0;0;0;0;0;0
0;70;12;30;0.00000001;0;1;0;0;0;0;0;0
0;70;0;0;0.00000001;0;1;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;13;20;0.00000001;0;0;0;0;0;0;0;0
0;70;12;30;0.00000001;0;1;0;0;0;0;0;0
0;71;0;0;0.00000001;0;1;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;12;90;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;1;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;12;20;0.00000001;0;0;0;0;0;0;0;0
0;70;12;20;0.00000001;0;1;0;0;0;0;0;0
0;70;11;10;0.00000001;0;1;0;0;0;0;0;0
0;70;0;0;0.00000001;1;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;14;40;0.00000001;0;0;0;0;0;0;0;0
0;79;35;210;0.000000051;0;1;0;0;0;0;0;0
1;89;52;380;0.000000081;0;1;0;0;0;0;0;0
0;82;63;520;0.000000052;1;1;0;0;0;0;0;0
0;85;57;510;0.000000042;0;1;0;0;0;0;0;0
0;83;63;410;0.000000037;0;1;0;0;0;0;0;0
0;83;50;390;0.000000041;0;1;0;0;0;0;0;0
0;81;41;300;0.000000037;0;1;0;0;0;0;0;0
0;79;45;250;0.000000033;0;1;0;0;0;0;0;0
0;78;25;180;0.000000028;1;1;0;0;0;0;0;0
0;76;24;220;0.000000026;1;1;0;0;0;0;0;0
0;76;14;70;0.00000003;1;0;0;0;0;0;0;0
0;73;0;0;0.000000014;1;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;11;10;0.00000001;0;0;0;0;0;0;0;0
0;71;12;10;0.00000001;1;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;1;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;70;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;13;20;0.00000001;0;0;0;0;0;0;0;0
0;71;12;20;0.00000001;0;1;0;0;0;0;0;0
0;71;0;0;0.00000001;1;0;0;0;0;0;0;0
0;71;13;40;0.00000001;0;0;0;0;0;0;0;0
0;71;13;40;0.00000001;0;1;0;0;0;0;0;0
0;70;11;10;0.00000001;0;1;0;0;0;0;0;0
0;70;0;0;0.00000001;1;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;13;10;0.00000001;0;0;0;0;0;0;0;0
0;68;15;20;0.00000001;0;1;0;0;0;0;0;0
0;67;0;0;0.00000001;0;1;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;71;0;0;0.00000001;0;0;0;0;0;0;0;0
0;72;34;45;0.00000001;0;0;0;0;0;0;0;0
0;71;23;30;0.00000001;1;1;0;0;0;0;0;0
0;72;30;80;0.00000001;1;1;0;0;0;0;0;0
0;69;28;30;0.00000001;0;1;0;0;0;0;0;0
0;69;23;20;0.00000001;0;1;0;0;0;0;0;0
0;69;0;0;0.00000001;1;1;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;69;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;12;10;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;1;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;14;40;0.00000001;0;0;0;0;0;0;0;0
0;66;11;20;0.00000001;0;1;0;0;0;0;0;0
0;67;13;30;0.00000001;1;0;0;0;0;0;0;0
0;67;13;20;0.00000001;0;1;0;0;0;0;0;0
0;67;0;0;0.00000001;0;1;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;11;20;0.00000001;0;0;0;0;0;0;0;0
0;66;11;20;0.00000001;1;0;0;0;0;0;0;0
0;65;11;10;0.00000001;1;0;0;0;0;0;0;0
0;65;11;10;0.00000001;1;0;0;0;0;0;0;0
0;65;11;10;0.00000001;1;0;0;0;0;0;0;0
0;65;11;10;0.00000001;1;0;0;0;0;0;0;0
0;65;11;10;0.00000001;1;0;0;0;0;0;0;0
0;65;0;0;0.00000001;1;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;11;10;0.00000001;0;0;0;0;0;0;0;0
0;66;12;20;0.00000001;1;0;0;0;0;0;0;0
0;66;11;10;0.00000001;0;1;0;0;0;0;0;0
0;66;0;0;0.00000001;1;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;65;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;68;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;66;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
0;67;0;0;0.00000001;0;0;0;0;0;0;0;0
